"patch1.before","patch2.before","patch1.after","patch2.after"
79,53,74,58
62,40,56,46
83,50,79,54
75,57,71,61
78,37,75,40
78,50,69,59
75,67,75,67
86,52,78,60
82,51,85,48
83,49,79,53
90,42,80,52
81,67,78,70
97,51,90,58
75,59,68,66
70,54,70,54
64,46,61,49
79,39,74,44
79,59,77,61
91,50,83,58
80,47,80,47
91,64,88,67
68,47,69,46
87,41,75,53
89,43,84,48
66,54,68,52
88,58,80,66
79,47,71,55
74,52,73,53
83,49,83,49
78,51,81,48
89,50,81,58
78,54,77,55
78,47,73,52
80,65,90,55
89,41,90,40
86,48,86,48
67,54,67,54
83,41,75,49
82,38,80,40
69,41,66,44
85,47,82,50
85,42,81,46
93,51,88,56
84,46,83,47
72,56,65,63
70,38,74,34
74,45,78,41
73,49,69,53
95,48,93,50
85,41,81,45
92,55,91,56
68,48,60,56
77,47,66,58
88,41,80,49
86,58,89,55
66,50,66,50
82,58,81,59
83,48,78,53
97,48,89,56
94,62,92,64
75,54,72,57
66,36,63,39
82,44,77,49
90,51,88,53
85,37,81,41
90,42,82,50
73,57,70,60
77,53,72,58
86,55,86,55
103,53,101,55
76,45,72,49
82,58,79,61
69,46,68,47
84,38,77,45
78,45,78,45
77,52,78,51
89,56,78,67
90,62,84,68
83,49,80,52
75,55,76,54
85,60,88,57
65,52,67,50
79,54,82,51
69,60,66,63
71,39,68,42
73,55,70,58
77,47,70,54
83,47,82,48
86,49,86,49
72,47,64,55
82,47,78,51
101,46,91,56
65,41,65,41
82,45,81,46
76,46,84,38
69,44,62,51
75,61,70,66
73,61,77,57
75,54,73,56
82,49,74,57
84,37,80,41
79,52,82,49
86,52,78,60
74,56,74,56
75,49,78,46
74,39,73,40
74,49,70,53
76,59,76,59
71,44,65,50
82,55,78,59
62,46,65,43
76,43,67,52
84,35,73,46
74,37,70,41
75,52,70,57
79,48,74,53
83,48,78,53
96,53,94,55
83,45,77,51
85,44,79,50
72,58,73,57
80,62,81,61
76,32,66,42
69,58,69,58
77,60,71,66
72,53,70,55
73,47,65,55
77,40,78,39
61,55,59,57
85,43,85,43
82,52,80,54
87,55,84,58
94,45,88,51
73,50,72,51
86,49,79,56
73,66,69,70
86,62,89,59
76,52,73,55
97,41,92,46
66,39,63,42
93,39,87,45
87,48,85,50
83,64,85,62
77,49,72,54
87,46,80,53
78,37,73,42
91,48,84,55
83,52,78,57
94,45,88,51
69,39,69,39
99,52,95,56
84,43,84,43
72,55,74,53
77,60,72,65
72,43,71,44
82,53,80,55
80,52,80,52
79,42,71,50
82,42,72,52
96,59,89,66
87,40,82,45
79,52,74,57
84,38,76,46
77,57,78,56
76,53,77,52
78,57,78,57
87,41,79,49
79,52,70,61
67,56,64,59
82,50,82,50
96,51,90,57
80,47,76,51
89,60,89,60
97,56,94,59
82,56,74,64
76,54,74,56
74,45,66,53
68,59,66,61
91,43,87,47
75,40,69,46
95,32,89,38
77,48,77,48
82,52,76,58
84,48,81,51
68,36,65,39
68,58,70,56
65,49,61,53
94,43,91,46
72,54,71,55
99,59,92,66
81,47,77,51
66,45,62,49
88,45,88,45
81,42,76,47
88,39,86,41
84,65,80,69
82,57,80,59
82,40,79,43
102,51,104,49
83,57,76,64
91,55,88,58
57,61,56,62
85,64,87,62
76,42,74,44
84,47,85,46
73,64,74,63
79,48,77,50
80,52,80,52
82,41,79,44
79,60,77,62
79,49,74,54
78,46,77,47
62,54,63,53
80,54,83,51
81,43,76,48
68,48,63,53
90,50,88,52
77,52,77,52
80,58,83,55
77,39,72,44
74,56,69,61
77,53,76,54
89,42,84,47
80,56,75,61
70,50,62,58
73,53,68,58
71,56,67,60
69,58,71,56
64,56,65,55
81,45,75,51
103,51,101,53
78,66,78,66
76,45,69,52
75,59,79,55
88,47,80,55
68,50,64,54
79,48,77,50
82,50,76,56
84,58,85,57
81,40,77,44
89,58,79,68
85,43,84,44
76,44,73,47
69,58,68,59
65,57,65,57
71,60,69,62
72,58,73,57
90,63,90,63
91,56,85,62
85,62,85,62
98,46,97,47
71,52,67,56
76,57,74,59
72,36,72,36
91,70,90,71
72,32,68,36
75,48,73,50
72,56,69,59
90,48,89,49
79,53,74,58
71,47,62,56
62,50,62,50
74,61,75,60
91,59,86,64
79,67,77,69
83,63,85,61
82,39,81,40
92,42,84,50
94,47,94,47
84,49,79,54
82,50,78,54
77,46,71,52
67,42,61,48
79,49,69,59
71,51,67,55
77,55,73,59
78,44,74,48
84,53,82,55
79,42,76,45
77,35,76,36
91,47,76,62
92,46,85,53
84,46,85,45
80,56,71,65
79,59,80,58
66,39,62,43
76,58,72,62
76,59,76,59
90,42,86,46
74,53,68,59
71,51,63,59
96,46,91,51
76,48,77,47
75,49,70,54
92,55,88,59
84,54,80,58
100,38,92,46
78,58,77,59
95,51,89,57
89,48,90,47
72,45,72,45
79,53,78,54
84,50,84,50
79,61,77,63
77,51,72,56
77,52,76,53
82,54,79,57
76,59,77,58
74,69,74,69
70,46,69,47
64,55,65,54
79,62,78,63
73,52,68,57
85,59,84,60
87,55,84,58
81,49,80,50
75,54,74,55
87,47,85,49
71,42,74,39
80,48,74,54
80,42,70,52
76,53,74,55
77,49,73,53
95,44,95,44
74,57,74,57
80,55,81,54
73,47,70,50
76,53,69,60
71,45,64,52
81,53,82,52
75,52,70,57
80,37,74,43
72,46,68,50
83,50,77,56
79,48,71,56
74,41,68,47
83,47,79,51
97,60,92,65
84,48,81,51
78,53,76,55
89,50,82,57
71,51,67,55
78,56,74,60
81,62,82,61
72,47,71,48
73,44,71,46
96,51,93,54
78,38,75,41
91,40,88,43
72,45,75,42
75,51,72,54
72,48,68,52
82,42,73,51
70,44,71,43
85,55,83,57
85,47,81,51
79,43,70,52
84,61,87,58
93,54,86,61
81,40,77,44
76,46,75,47
82,61,80,63
74,46,75,45
83,52,83,52
88,54,88,54
60,50,59,51
75,44,71,48
83,65,82,66
79,53,77,55
65,46,57,54
76,41,69,48
94,46,90,50
86,55,89,52
85,54,85,54
88,50,85,53
85,41,81,45
78,48,73,53
74,49,73,50
92,57,88,61
81,52,79,54
100,50,91,59
94,51,96,49
70,38,65,43
78,43,77,44
76,51,78,49
87,47,82,52
63,51,57,57
88,38,86,40
80,46,75,51
89,46,84,51
88,41,83,46
84,45,84,45
94,45,88,51
78,54,71,61
59,34,52,41
81,43,74,50
76,47,72,51
69,47,65,51
78,46,67,57
77,51,76,52
86,46,82,50
63,49,62,50
65,56,67,54
78,36,75,39
77,45,78,44
88,65,89,64
97,49,91,55
73,51,66,58
95,48,94,49
75,51,71,55
84,52,78,58
63,51,60,54
88,52,87,53
76,51,69,58
80,70,86,64
94,41,81,54
97,50,93,54
86,43,86,43
63,54,60,57
88,54,84,58
80,46,78,48
74,56,75,55
73,40,68,45
83,49,84,48
76,48,68,56
81,41,80,42
92,44,93,43
87,46,83,50
83,54,80,57
78,43,70,51
83,37,84,36
69,43,68,44
88,42,80,50
87,65,86,66
86,45,84,47
78,36,76,38
86,58,80,64
70,40,67,43
76,47,72,51
92,43,86,49
88,47,86,49
75,42,75,42
67,43,56,54
84,45,77,52
97,46,92,51
74,33,75,32
76,56,78,54
86,63,82,67
84,56,87,53
85,57,84,58
88,47,86,49
71,50,68,53
63,48,62,49
81,36,75,42
90,54,89,55
78,60,73,65
88,46,83,51
73,40,73,40
70,46,68,48
85,49,84,50
70,47,67,50
68,47,68,47
77,55,69,63
89,56,90,55
72,48,68,52
74,42,68,48
62,51,59,54
95,55,95,55
63,63,60,66
87,47,88,46
66,52,61,57
75,51,73,53
71,41,63,49
72,59,72,59
88,48,84,52
75,43,71,47
79,66,76,69
74,43,66,51
81,47,77,51
83,60,74,69
64,46,62,48
80,44,73,51
75,54,76,53
86,49,87,48
72,50,72,50
103,60,99,64
67,47,65,49
67,39,68,38
93,47,87,53
77,42,72,47
79,39,72,46
79,63,87,55
73,42,71,44
72,52,64,60
88,68,92,64
78,47,75,50
74,50,77,47
84,57,82,59
90,53,78,65
87,49,86,50
92,51,86,57
74,46,69,51
67,47,61,53
87,53,87,53
93,51,80,64
93,54,92,55
79,46,74,51
86,54,88,52
81,38,75,44
84,44,80,48
79,41,79,41
71,44,66,49
87,43,86,44
108,47,100,55
73,40,68,45
65,34,58,41
81,49,72,58
66,44,62,48
74,46,75,45
85,53,83,55
90,55,85,60
88,53,85,56
66,43,67,42
85,57,77,65
68,52,67,53
89,59,83,65
78,56,73,61
89,47,82,54
63,42,58,47
92,56,93,55
84,41,79,46
106,46,98,54
88,65,84,69
83,43,76,50
80,56,82,54
81,63,79,65
71,56,72,55
87,64,84,67
70,51,65,56
78,44,75,47
75,61,71,65
88,48,83,53
78,38,73,43
76,45,77,44
85,43,81,47
86,60,88,58
71,52,72,51
89,57,82,64
84,62,77,69
77,51,78,50
72,41,69,44
74,44,70,48
87,50,83,54
77,45,76,46
76,50,67,59
79,58,81,56
79,52,76,55
101,50,100,51
76,39,76,39
74,41,68,47
68,69,71,66
87,45,85,47
75,52,73,54
84,61,81,64
68,49,63,54
91,43,81,53
77,56,64,69
80,35,74,41
73,44,68,49
81,57,78,60
75,42,73,44
74,48,76,46
71,62,64,69
75,48,71,52
81,53,79,55
90,59,85,64
83,50,88,45
79,65,78,66
78,58,79,57
86,47,84,49
92,54,88,58
92,44,87,49
80,52,80,52
82,52,75,59
87,51,88,50
84,39,84,39
70,42,73,39
76,38,72,42
84,52,81,55
83,51,78,56
79,45,75,49
77,45,69,53
95,34,86,43
70,49,71,48
69,57,70,56
97,47,94,50
86,48,81,53
88,65,84,69
96,46,99,43
86,41,75,52
77,42,75,44
73,55,71,57
82,51,83,50
79,42,74,47
73,54,74,53
77,53,76,54
88,55,85,58
106,51,105,52
77,53,70,60
80,47,81,46
58,55,60,53
74,59,75,58
69,58,69,58
73,54,69,58
77,40,72,45
84,51,83,52
81,54,77,58
81,48,80,49
75,48,62,61
83,47,84,46
76,43,73,46
72,32,66,38
81,48,72,57
86,44,76,54
84,47,83,48
85,51,82,54
74,58,72,60
93,48,88,53
59,64,57,66
70,52,69,53
74,51,75,50
72,38,66,44
94,44,90,48
66,45,61,50
81,54,80,55
91,48,89,50
68,60,69,59
92,55,88,59
68,45,69,44
81,48,72,57
71,37,75,33
67,59,72,54
70,60,70,60
62,43,57,48
79,50,84,45
71,41,66,46
79,49,71,57
83,52,88,47
75,57,69,63
73,59,67,65
78,52,68,62
86,46,80,52
81,40,78,43
73,59,75,57
74,49,69,54
77,54,75,56
74,57,74,57
85,41,75,51
85,56,86,55
94,49,95,48
74,59,68,65
90,48,84,54
74,50,70,54
107,51,98,60
69,61,67,63
80,56,78,58
99,51,97,53
81,49,80,50
79,46,79,46
96,31,87,40
70,45,70,45
87,67,85,69
74,44,76,42
82,63,83,62
76,58,79,55
97,41,88,50
76,56,74,58
78,46,79,45
76,41,79,38
68,61,71,58
86,50,81,55
60,44,61,43
82,50,82,50
72,59,74,57
82,51,75,58
96,43,87,52
74,55,73,56
74,53,72,55
70,49,74,45
78,53,79,52
76,54,72,58
89,48,86,51
91,49,85,55
76,55,73,58
85,48,85,48
103,50,100,53
85,44,84,45
72,48,66,54
75,58,69,64
91,51,85,57
83,61,85,59
86,48,85,49
74,51,70,55
82,48,83,47
79,48,74,53
81,62,83,60
94,50,87,57
89,59,85,63
80,46,72,54
84,62,85,61
83,39,86,36
98,55,94,59
68,53,63,58
80,48,78,50
77,30,76,31
81,63,75,69
77,40,74,43
82,43,84,41
90,53,85,58
79,46,83,42
86,49,81,54
79,53,77,55
75,61,80,56
82,41,83,40
87,61,88,60
74,52,72,54
84,58,83,59
92,48,81,59
89,53,85,57
66,61,67,60
87,47,91,43
91,50,88,53
78,36,76,38
67,52,63,56
82,38,81,39
80,53,71,62
95,54,91,58
86,49,79,56
71,55,69,57
81,57,78,60
76,48,79,45
73,43,70,46
84,59,78,65
83,45,74,54
72,54,72,54
78,59,69,68
97,55,95,57
70,51,69,52
72,34,64,42
66,45,67,44
88,59,91,56
78,50,73,55
61,56,57,60
80,40,75,45
77,39,74,42
88,45,79,54
74,55,72,57
81,46,79,48
78,62,78,62
85,55,74,66
74,47,68,53
80,53,74,59
62,49,58,53
76,62,75,63
85,43,76,52
80,67,81,66
68,54,69,53
71,61,69,63
81,44,79,46
82,59,82,59
67,50,65,52
76,42,67,51
71,57,69,59
73,47,72,48
76,58,75,59
103,54,93,64
88,46,86,48
81,50,76,55
72,52,75,49
92,60,94,58
77,53,71,59
83,50,83,50
79,35,80,34
82,58,82,58
86,44,78,52
67,58,69,56
72,38,71,39
92,57,91,58
78,48,69,57
83,45,86,42
73,54,71,56
97,59,89,67
90,59,81,68
83,49,77,55
75,46,76,45
78,49,77,50
79,45,80,44
90,42,89,43
63,41,62,42
72,50,71,51
78,53,81,50
74,41,66,49
82,44,78,48
76,39,74,41
80,54,78,56
87,36,80,43
80,51,75,56
84,51,89,46
74,47,71,50
76,53,77,52
97,52,100,49
91,44,85,50
77,50,79,48
73,50,69,54
98,55,93,60
80,53,73,60
83,36,73,46
79,58,77,60
63,47,60,50
81,61,71,71
82,47,76,53
71,44,73,42
68,52,62,58
90,51,84,57
80,42,72,50
70,55,67,58
78,60,75,63
78,53,69,62
97,67,97,67
70,43,66,47
79,49,72,56
79,49,74,54
80,55,76,59
83,46,76,53
75,47,74,48
81,40,75,46
77,46,72,51
77,51,67,61
76,62,75,63
77,51,79,49
82,45,82,45
82,50,84,48
77,45,74,48
68,51,70,49
88,52,84,56
78,47,78,47
84,56,80,60
78,52,77,53
89,52,85,56
74,58,76,56
78,50,77,51
97,43,94,46
81,58,79,60
75,45,73,47
87,54,85,56
83,57,82,58
90,53,85,58
75,48,72,51
84,53,81,56
80,47,77,50
79,50,76,53
80,56,81,55
82,43,80,45
72,49,67,54
85,41,76,50
86,44,76,54
59,43,56,46
77,48,75,50
90,46,88,48
85,50,81,54
79,54,80,53
83,44,80,47
79,44,79,44
87,43,87,43
73,44,70,47
82,51,78,55
84,48,78,54
71,56,71,56
82,53,88,47
92,45,85,52
112,46,104,54
82,53,81,54
72,55,72,55
73,57,74,56
73,50,80,43
75,51,71,55
65,36,62,39
83,51,78,56
74,51,74,51
80,44,75,49
84,39,78,45
77,51,71,57
83,44,75,52
78,55,75,58
83,39,77,45
80,47,78,49
77,40,72,45
77,47,67,57
80,38,78,40
79,49,78,50
82,65,76,71
75,59,74,60
64,47,66,45
81,45,80,46
95,65,84,76
82,35,77,40
70,53,69,54
66,40,65,41
81,65,78,68
79,53,80,52
64,57,64,57
79,47,76,50
80,51,76,55
92,50,83,59
82,42,77,47
91,43,88,46
78,45,75,48
89,50,86,53
77,59,72,64
74,57,68,63
92,47,85,54
83,41,81,43
73,42,70,45
68,54,67,55
68,55,67,56
87,45,84,48
80,49,75,54
69,46,68,47
63,44,63,44
86,56,81,61
99,51,96,54
69,49,66,52
63,61,57,67
74,51,73,52
82,35,76,41
76,65,81,60
71,45,70,46
63,55,63,55
82,51,75,58
83,61,86,58
79,43,72,50
87,57,81,63
71,53,71,53
66,52,63,55
74,42,69,47
85,39,82,42
76,48,75,49
85,41,76,50
79,47,78,48
83,48,83,48
84,46,86,44
68,56,62,62
93,44,89,48
78,47,79,46
101,35,99,37
79,52,78,53
71,50,72,49
84,59,83,60
83,53,82,54
90,44,88,46
76,38,73,41
78,46,72,52
74,52,71,55
68,53,71,50
78,36,80,34
81,49,77,53
73,59,77,55
80,57,75,62
96,50,97,49
76,55,78,53
79,43,74,48
81,45,77,49
65,45,68,42
73,47,76,44
92,48,82,58
85,46,77,54
68,47,67,48
97,71,99,69
91,52,90,53
91,50,81,60
77,58,75,60
84,48,80,52
86,54,79,61
76,43,66,53
94,38,92,40
88,48,88,48
91,52,83,60
88,58,88,58
95,40,91,44
83,45,77,51
71,56,64,63
82,45,79,48
72,45,72,45
71,46,69,48
75,43,74,44
81,55,82,54
73,44,68,49
86,49,81,54
90,52,83,59
79,47,75,51
83,42,77,48
77,57,72,62
87,49,83,53
90,49,81,58
76,54,74,56
77,52,71,58
63,47,60,50
78,45,71,52
97,44,95,46
91,51,89,53
84,43,75,52
72,47,67,52
76,56,75,57
79,51,76,54
75,44,76,43
79,59,75,63
84,50,84,50
116,39,111,44
86,64,82,68
71,40,62,49
92,48,91,49
82,49,74,57
70,47,74,43
73,34,69,38
81,35,78,38
74,54,79,49
80,44,79,45
81,54,76,59
82,53,84,51
58,49,54,53
76,48,74,50
74,60,70,64
85,48,83,50
64,50,60,54
87,40,82,45
85,48,81,52
93,56,92,57
80,48,73,55
90,60,88,62
82,52,80,54
79,44,69,54
90,47,86,51
74,45,73,46
74,54,70,58
81,44,80,45
91,48,90,49
88,59,86,61
93,43,95,41
89,49,88,50
93,55,95,53
81,40,74,47
65,47,58,54
83,54,80,57
73,43,73,43
65,54,65,54
87,43,81,49
71,57,66,62
80,54,75,59
86,62,85,63
87,41,76,52
82,45,79,48
72,44,66,50
81,51,78,54
81,61,80,62
70,61,69,62
83,50,77,56
77,52,75,54
72,39,69,42
67,37,57,47
89,48,86,51
79,44,69,54
84,49,82,51
72,64,69,67
80,58,73,65
78,46,78,46
87,48,87,48
68,57,71,54
84,54,81,57
86,40,81,45
82,51,82,51
66,43,61,48
92,46,91,47
69,56,65,60
88,47,76,59
77,37,77,37
80,48,76,52
81,51,79,53
83,38,81,40
77,55,77,55
83,39,82,40
81,43,78,46
74,47,70,51
85,51,87,49
88,49,85,52
75,37,67,45
84,56,90,50
70,40,64,46
82,50,77,55
76,55,71,60
86,53,87,52
100,37,92,45
75,49,70,54
81,57,81,57
96,50,96,50
72,52,70,54
83,40,79,44
81,44,74,51
68,40,64,44
79,54,86,47
80,49,81,48
78,54,76,56
82,53,80,55
70,45,62,53
67,44,64,47
65,52,65,52
100,46,89,57
85,50,86,49
78,49,77,50
68,46,68,46
91,51,88,54
88,40,79,49
74,55,73,56
81,59,74,66
75,52,71,56
80,44,73,51
84,67,79,72
87,50,85,52
64,34,58,40
72,59,70,61
81,43,80,44
71,49,72,48
72,66,72,66
67,49,67,49
82,42,76,48
77,53,78,52
83,48,81,50
96,58,100,54
75,50,74,51
89,58,81,66
79,47,75,51
86,48,82,52
82,42,80,44
83,48,77,54
80,46,72,54
84,45,84,45
78,53,75,56
69,43,75,37
97,53,96,54
75,55,75,55
89,53,86,56
81,46,74,53
101,44,97,48
72,51,75,48
75,57,79,53
75,56,72,59
71,45,69,47
78,54,71,61
87,52,87,52
64,45,68,41
78,34,74,38
92,57,85,64
77,64,72,69
90,61,88,63
72,39,65,46
91,52,87,56
87,44,77,54
78,57,75,60
79,60,81,58
75,56,72,59
65,35,59,41
77,64,75,66
74,51,73,52
80,51,80,51
80,34,79,35
70,64,70,64
81,37,76,42
76,55,79,52
75,52,67,60
80,42,73,49
76,60,76,60
84,48,86,46
93,45,87,51
83,51,86,48
76,50,75,51
59,52,61,50
104,47,95,56
79,51,72,58
73,51,71,53
81,51,79,53
76,42,71,47
78,55,79,54
67,43,65,45
90,41,80,51
82,64,85,61
70,42,67,45
95,54,92,57
90,46,88,48
67,43,64,46
82,53,81,54
83,54,80,57
72,46,70,48
91,47,88,50
82,41,79,44
84,56,87,53
67,37,62,42
71,44,69,46
85,43,76,52
75,51,71,55
78,50,72,56
72,47,73,46
105,63,103,65
86,48,80,54
86,54,81,59
74,42,73,43
70,57,73,54
81,59,81,59
82,44,78,48
73,44,72,45
78,56,79,55
79,51,80,50
75,58,77,56
81,45,72,54
85,54,78,61
77,50,75,52
82,53,78,57
88,54,84,58
84,45,85,44
80,39,74,45
79,42,70,51
72,47,67,52
87,52,83,56
78,50,75,53
80,57,71,66
86,47,85,48
81,40,75,46
74,37,72,39
98,55,95,58
69,62,64,67
80,55,77,58
83,35,82,36
72,34,64,42
76,51,78,49
67,54,66,55
64,48,66,46
78,41,74,45
79,59,72,66
78,36,74,40
83,50,81,52
59,42,65,36
82,59,81,60
74,61,71,64
67,51,70,48
73,37,73,37
77,46,79,44
86,57,81,62
68,43,63,48
87,41,80,48
77,49,76,50
75,54,71,58
79,53,72,60
81,48,78,51
71,53,68,56
89,65,88,66
82,72,77,77
87,51,82,56
75,45,71,49
88,36,90,34
73,47,68,52
71,43,61,53
60,52,60,52
81,58,79,60
75,38,72,41
76,56,73,59
86,45,78,53
95,53,90,58
81,64,81,64
89,46,79,56
80,35,77,38
100,53,90,63
90,47,85,52
73,55,72,56
91,47,91,47
91,51,79,63
83,67,79,71
81,56,81,56
75,50,68,57
92,41,87,46
61,45,60,46
62,53,63,52
89,40,86,43
91,42,79,54
65,47,64,48
90,57,87,60
77,61,75,63
79,48,73,54
81,36,70,47
80,49,75,54
87,48,83,52
66,33,61,38
82,53,77,58
93,48,89,52
79,58,81,56
65,41,58,48
82,57,82,57
86,38,81,43
71,57,68,60
86,54,76,64
68,56,63,61
95,41,81,55
85,59,83,61
77,48,72,53
78,50,76,52
94,46,90,50
57,44,56,45
82,42,78,46
68,56,68,56
78,69,80,67
73,47,69,51
87,56,86,57
87,51,88,50
78,50,77,51
79,58,79,58
76,34,75,35
77,56,76,57
74,51,72,53
74,53,70,57
77,51,74,54
75,52,75,52
80,44,69,55
80,53,80,53
82,57,76,63
80,49,78,51
91,65,88,68
84,55,77,62
71,52,62,61
81,53,72,62
86,48,81,53
73,45,67,51
54,47,53,48
75,57,71,61
84,61,84,61
78,46,78,46
83,54,82,55
80,47,77,50
64,59,68,55
93,49,89,53
79,64,76,67
80,53,86,47
98,60,89,69
84,43,86,41
84,43,77,50
73,52,71,54
74,51,69,56
69,46,63,52
80,52,74,58
74,50,75,49
74,61,72,63
93,61,93,61
90,47,89,48
75,49,70,54
74,49,69,54
86,49,83,52
80,49,75,54
73,60,70,63
82,48,76,54
72,51,75,48
94,47,89,52
61,55,64,52
82,35,76,41
72,45,69,48
56,55,56,55
89,49,84,54
84,47,77,54
85,49,79,55
86,56,88,54
67,44,63,48
52,49,53,48
76,62,75,63
89,66,89,66
67,68,60,75
76,41,72,45
78,58,72,64
73,41,69,45
62,48,64,46
74,51,71,54
81,56,79,58
78,39,74,43
69,61,65,65
90,61,84,67
76,48,72,52
83,47,74,56
94,47,84,57
83,45,80,48
85,42,86,41
81,56,73,64
75,49,70,54
79,52,76,55
82,56,80,58
83,45,76,52
84,55,82,57
83,47,80,50
69,51,69,51
87,53,84,56
78,38,77,39
86,41,84,43
86,38,80,44
66,51,66,51
69,48,70,47
81,51,80,52
62,39,59,42
70,65,70,65
75,54,72,57
81,43,77,47
81,63,84,60
81,42,74,49
71,53,67,57
57,50,55,52
60,49,61,48
83,44,77,50
77,47,69,55
86,47,82,51
71,40,70,41
79,44,74,49
101,59,100,60
76,39,68,47
79,67,84,62
91,60,85,66
83,45,78,50
87,59,81,65
75,53,70,58
74,60,72,62
78,46,76,48
89,43,78,54
79,46,75,50
92,49,92,49
70,42,66,46
89,53,78,64
92,45,90,47
79,46,74,51
90,50,84,56
77,45,72,50
87,46,82,51
80,47,73,54
87,48,81,54
70,39,69,40
99,56,96,59
81,70,93,58
90,37,86,41
71,48,74,45
88,66,87,67
89,55,86,58
80,52,82,50
82,50,82,50
73,36,70,39
75,51,73,53
81,52,74,59
76,47,75,48
80,54,79,55
84,45,85,44
78,49,70,57
87,44,87,44
75,54,70,59
87,54,76,65
81,52,75,58
74,50,72,52
83,47,81,49
73,56,71,58
82,56,82,56
92,41,86,47
89,51,82,58
94,56,85,65
92,42,82,52
92,41,90,43
70,51,74,47
73,67,75,65
85,52,74,63
73,54,70,57
72,48,64,56
68,55,63,60
80,47,73,54
78,49,75,52
70,56,69,57
70,57,71,56
85,55,86,54
76,49,70,55
73,59,74,58
77,42,75,44
75,51,66,60
89,54,87,56
81,52,76,57
78,45,76,47
95,45,93,47
74,43,71,46
80,55,79,56
80,46,80,46
93,57,88,62
69,57,67,59
84,52,76,60
97,63,88,72
78,52,71,59
88,34,81,41
81,56,82,55
78,43,76,45
100,51,97,54
85,59,79,65
100,51,92,59
80,40,74,46
74,42,74,42
89,48,89,48
82,49,77,54
82,44,73,53
72,52,69,55
85,48,75,58
77,48,67,58
75,40,68,47
88,50,82,56
72,58,78,52
87,55,80,62
75,51,75,51
83,35,80,38
96,47,93,50
81,43,76,48
77,54,73,58
78,27,73,32
92,46,90,48
60,49,66,43
87,44,82,49
86,41,81,46
82,61,81,62
84,70,78,76
90,52,86,56
79,46,81,44
84,56,78,62
75,58,67,66
83,61,79,65
89,42,79,52
84,47,77,54
80,53,71,62
94,50,94,50
76,45,78,43
97,53,91,59
81,39,74,46
77,50,71,56
80,43,74,49
85,56,78,63
79,58,77,60
64,48,61,51
70,59,70,59
78,46,73,51
86,60,81,65
89,51,83,57
90,46,85,51
75,55,77,53
78,58,77,59
63,59,62,60
80,46,73,53
64,44,61,47
84,47,85,46
71,55,67,59
71,47,63,55
76,50,73,53
90,52,85,57
81,51,73,59
97,48,90,55
79,51,69,61
77,41,69,49
61,52,66,47
73,57,61,69
88,42,85,45
89,53,85,57
77,48,76,49
86,50,82,54
110,43,106,47
77,50,74,53
93,57,90,60
72,58,70,60
86,45,81,50
78,54,79,53
72,51,71,52
73,56,70,59
70,65,71,64
70,38,68,40
68,42,65,45
85,55,83,57
90,49,87,52
76,62,71,67
90,37,85,42
87,50,83,54
98,57,94,61
84,53,74,63
68,48,65,51
82,55,77,60
77,47,72,52
85,55,82,58
69,55,72,52
89,55,88,56
76,43,66,53
82,55,81,56
63,53,62,54
81,54,81,54
88,63,87,64
93,48,82,59
64,50,63,51
90,50,85,55
85,53,76,62
80,46,73,53
79,55,78,56
75,39,67,47
74,42,71,45
81,53,80,54
81,53,79,55
77,53,74,56
69,55,66,58
90,53,91,52
70,51,63,58
69,44,61,52
94,52,90,56
101,53,88,66
89,46,82,53
83,44,83,44
80,75,83,72
73,60,66,67
79,50,84,45
78,51,72,57
75,45,70,50
81,35,79,37
85,50,85,50
85,43,79,49
67,52,64,55
82,53,80,55
87,51,84,54
57,70,61,66
74,60,72,62
90,47,85,52
76,48,76,48
72,40,68,44
85,43,79,49
85,54,84,55
78,36,67,47
78,50,78,50
82,66,78,70
76,52,72,56
94,49,87,56
73,50,68,55
68,56,65,59
74,48,70,52
103,46,98,51
75,72,65,82
88,58,87,59
84,47,78,53
85,42,83,44
83,44,78,49
65,39,67,37
81,44,77,48
81,51,74,58
74,47,69,52
72,38,68,42
78,59,79,58
85,52,80,57
64,56,58,62
91,57,79,69
76,45,71,50
77,43,74,46
66,48,64,50
79,63,75,67
83,53,80,56
86,51,82,55
84,44,78,50
83,49,82,50
85,50,85,50
75,60,74,61
76,56,76,56
87,57,85,59
88,39,84,43
83,53,81,55
71,50,65,56
74,48,72,50
82,57,83,56
87,49,83,53
75,49,77,47
91,46,90,47
105,39,99,45
80,63,74,69
82,61,85,58
87,41,82,46
73,54,73,54
79,52,72,59
73,49,76,46
68,47,65,50
91,47,90,48
85,41,83,43
74,40,73,41
76,50,75,51
89,57,87,59
96,37,90,43
84,58,81,61
77,47,77,47
83,56,73,66
68,64,66,66
84,62,83,63
63,40,59,44
85,43,86,42
78,58,82,54
72,55,67,60
87,42,81,48
76,38,77,37
84,60,82,62
90,49,85,54
81,39,78,42
87,67,87,67
84,55,82,57
85,58,87,56
87,47,86,48
72,45,65,52
77,52,72,57
76,60,77,59
66,43,64,45
72,54,71,55
74,50,72,52
81,49,82,48
66,46,62,50
73,52,72,53
82,60,77,65
73,61,76,58
83,51,79,55
84,66,87,63
89,45,79,55
98,47,98,47
71,30,68,33
74,45,70,49
69,56,66,59
87,55,86,56
86,56,79,63
66,55,66,55
83,55,80,58
80,56,79,57
82,55,78,59
90,49,87,52
93,45,92,46
81,57,78,60
67,50,61,56
98,56,98,56
74,57,69,62
73,54,72,55
76,47,72,51
84,43,80,47
